rvi1,rvi2,rvi3,rvi4,rvi5,rvi6,rvi7,rvi8,rvi9,rvi10,rvi11,rvi12,rvi13,rvi14,rvi15,rvi16,rvi17,rvi18,rvi19
1.0623213,0.64223045,0.8316192,0.92192197,0.9834192,1.1098368,0.7868836,1.2210537,0.65098184,0.99055904,0.65593976,0.76685584,0.23524742,0.6462351,0.28321028,0.2158042,0.24684262,0.6431289,
0.5593947,0.7496598,0.9791172,0.9975323,1.3147238,0.98371816,1.0503627,0.9347228,1.0670091,1.0516613,0.99334013,0.3915295,0.53034556,0.60860205,0.5693747,0.7346645,0.24402665,0.3297426,
0.47595796,0.34394157,0.7651881,0.47942245,1.1351649,1.0321293,0.9263023,0.8059274,0.9784964,1.0717419,0.6696745,0.73215437,0.8717057,0.53083336,0.6157921,0.5598829,0.12079306,0.18205816,
0.5973753,0.5401097,0.97425264,0.69470567,1.0115756,0.93140626,1.0682771,0.969577,0.7965588,1.3906809,0.6316751,0.47213015,0.94230956,0.2767889,0.26100472,0.27469313,0.16546582,0.27454686,
0.6768812,0.8356805,1.0365951,0.8550263,1.2395071,1.2119454,0.9137433,1.0734372,0.94715184,0.7511692,0.6451938,0.40688267,0.8440451,0.6628656,0.47650787,0.82622117,0.11007819,0.19899228,
0.28799173,0.5491619,0.8634758,0.64334756,1.2597322,0.83161503,0.79414046,1.2429997,0.64672273,1.0096121,0.9105645,0.6648802,0.24493115,0.39730284,0.43652076,0.5366398,0.10426572,0.21978539,
0.5771769,0.7661924,1.2527939,0.6259035,1.2461256,1.3045763,1.0719006,1.1863426,1.1648874,1.1683837,0.6358763,0.48244813,0.7229436,0.45314604,0.50508904,0.3405673,0.51440084,0.6286271,
0.42203793,0.39021656,0.79062444,1.1502665,1.0163822,1.1160996,1.0957812,1.218631,1.1338227,1.3760657,1.0102893,0.3823583,0.60455644,0.9950566,0.52562433,0.73578554,0.08631994,0.22048637,
0.2883382,0.35247883,0.42899704,0.37680474,1.1377245,0.94497085,1.2321575,0.9755337,0.77412975,0.86995465,0.91630733,0.7504586,0.8716149,0.60430014,0.61187565,0.71269894,0.30624497,0.36010426,
0.20096427,0.2119357,0.93800056,0.86493015,1.0654085,1.0828923,1.0705048,0.7916884,0.9590709,0.840823,0.79194534,0.7245918,0.591514,0.5071466,0.7360381,0.70136136,0.21561563,0.4417542,
0.4481554,0.59765023,1.0120384,0.93387395,1.0417434,0.840888,1.1740505,1.1609699,0.78119045,0.985478,0.89845943,0.36079964,0.52169424,0.16801116,0.26320732,0.27918544,0.18350294,0.17046963,
0.31174672,0.41255692,0.7571263,0.3629302,0.93665516,0.81014764,1.1307203,1.1471273,1.0001268,1.1605253,0.93142843,0.8075067,0.6202482,0.5885237,0.5638137,0.47986266,0.1311374,0.15505697,
0.4753949,0.35737982,0.9205464,0.80478805,1.0801388,1.1233431,1.0854017,1.0361857,0.978386,1.2203665,1.0551822,0.6945528,0.7000884,0.70792526,0.72565484,0.68261915,0.15830167,0.23725353,
0.32341394,0.2681357,0.372548,0.36772928,0.7074148,0.49788514,0.8046357,0.85112244,1.2206702,1.1474131,1.2253352,1.2009758,0.8961324,0.6487655,0.24543312,0.40906525,1.2155465,0.8798619,
0.16147622,0.120015286,0.5978119,0.73547727,0.96892595,0.8597029,0.7718404,1.0424929,0.81704444,0.79794556,0.8752157,0.20305362,0.8059538,0.43873727,0.5042523,0.31796658,0.59115666,0.45151037,
0.45563784,0.5099988,0.5341272,0.26519248,1.1440644,1.0820634,1.0891005,1.0677153,0.99239475,1.0694821,1.0010606,0.8326664,0.75591576,0.88741523,0.5735474,0.36423743,1.2540104,0.79323226,
0.16310434,0.26530057,0.9547931,0.50062394,0.8216568,0.832559,0.9667045,0.9998213,1.2914869,0.8724306,1.0321609,0.68096477,0.76542616,0.62918645,0.68848515,0.16835289,1.0708549,0.46943638,
0.16876265,0.10691379,0.46564898,0.3305155,0.5804463,0.41131926,1.361112,1.1300803,0.9150035,0.61851895,0.69886565,0.74171895,0.84685934,0.62492776,0.60458213,0.5188364,0.8765122,0.91795284,
0.681105,0.56795406,0.7996831,0.73648727,1.3876532,1.41646,1.0212117,0.85042673,0.72261566,0.73894244,0.7253372,0.9039859,1.0181952,0.97781014,0.30547565,0.76562625,0.1982918,0.17472011,
0.15608627,0.24984436,0.5678373,0.3994318,1.2294154,1.0210532,0.9616168,1.1292301,0.6047282,0.8084539,1.1506505,0.76544017,1.2207543,0.6910013,0.69898695,0.44597656,0.88161975,0.14009707,0.13547174632549286
0.2986337,0.23645398,0.7955814,0.7066551,0.88297266,0.6765926,1.157292,1.0895443,0.8884094,1.0329596,1.2514602,1.3826841,1.0361174,0.5041894,0.3420929,0.8435548,1.1209067,0.11279005,0.15762518346309662
0.3803848,0.6854745,0.7962795,0.5693409,1.0554947,0.55294883,1.0855544,1.07523,0.95825166,1.0204334,1.1699073,0.7958886,1.0788378,0.47198108,0.4770746,0.89783764,0.5245751,0.31500426,0.2508545219898224
0.597493,0.5130133,0.6116322,0.5343691,0.96505153,1.0481371,0.71753585,0.8669498,0.8127735,0.7891542,0.78496087,0.45537624,0.49767932,0.53591764,0.43425077,0.2830037,0.8905386,0.33270952,0.16225124895572662
0.24211225,0.30376637,0.9661262,0.61066175,0.94329906,0.5832728,1.0081896,0.9261831,0.75214195,0.9116655,0.7787778,0.93940383,0.9805216,0.6235616,0.32639366,0.6119726,0.40534484,0.34809738,0.41255950927734375
0.55377245,0.3359154,0.93061227,0.8605238,0.9827711,1.122197,1.0614262,0.870002,0.9023791,1.1395272,0.65428126,0.7445458,0.73950815,0.7179963,0.8435886,0.7243271,0.7034834,0.14958343,0.11991237848997116
0.4994234,0.36878064,1.029203,0.7496362,0.6666748,0.7902017,1.356382,1.3694273,0.855414,1.0059285,1.2376347,0.80993813,1.002919,1.1253719,0.9759754,0.49755374,0.8191578,0.26545328,0.3057233691215515
0.40750697,0.42983845,0.5716196,0.5722571,1.2690679,0.82491875,0.93796813,1.3289067,1.0683923,1.2260488,1.1782125,1.1730009,0.8313851,0.7686228,0.78889084,0.21989341,0.59644675,0.08034923,0.1898764818906784
0.158226,0.081791475,0.99320006,0.62733555,0.8127655,0.9461367,0.932705,1.3588257,1.0570242,1.1584122,1.1045738,0.8092263,0.82279015,0.66506606,0.9135073,0.4407955,0.38896632,0.2602572,0.194839745759964
0.5284191,0.5190439,0.61393213,0.45078135,0.9792334,1.3762821,1.0906733,0.870047,1.0855359,0.6788571,0.8955151,0.83326286,0.49892306,0.88615817,0.9763912,0.7894174,0.6562035,0.12892221,0.15691708028316498
0.81661665,0.7144185,1.0272661,1.1918509,1.2550192,1.0392737,1.235045,0.8006112,0.9516929,1.1009185,0.88741356,0.7067501,0.56580836,0.97107303,0.44780427,0.44210503,0.63385594,0.14979358,0.19367969036102295
0.37770286,0.38375884,0.8131837,1.006766,1.0185933,0.9298112,1.0039067,1.1827817,1.129662,0.6665935,1.2880665,1.1174352,0.8208578,0.6610833,0.51904213,0.7038116,0.7146968,0.124327995,0.2677135169506073
0.50137496,0.46410292,1.0833923,0.8534357,0.90743864,0.69948673,0.79952884,1.035611,1.0694635,1.0129362,0.9683042,0.7305541,0.9586163,0.5845991,0.59890056,0.8634673,0.6178707,0.12818414,0.18274538218975067
0.09903,0.11903311,0.8609042,1.0099028,1.1262087,0.9736056,0.9286642,0.51151925,0.95251465,1.0372268,1.0619843,1.1039312,1.0720572,0.9141963,0.5089441,0.40560362,0.39940998,0.10649218,0.1037677749991417
0.6451354,0.68600535,1.1118836,0.8667894,1.1799036,0.77578145,0.79075074,0.7989271,1.1977084,0.97513664,1.2369831,1.0846887,0.86381316,0.46144897,0.45671973,0.3881293,0.46744704,0.22036158,0.27155154943466187
0.29076666,0.576161,0.74171644,0.8511172,1.0872018,0.84998256,1.0376927,1.0374895,0.8810066,1.1090434,0.9794006,1.1616898,0.9133708,0.6261035,0.33230338,0.23751311,0.27157155,0.30794212,0.3912997841835022
0.65400904,0.41511336,0.6606198,0.8343477,0.9337641,0.71732086,0.5439295,0.76205724,0.80622256,0.7477747,1.0896623,0.8586079,0.587074,0.7210863,0.6589328,0.22944753,0.26698035,0.269019,0.21558505296707153
0.81683326,0.6022565,0.46134394,0.3317787,1.1296109,0.95590717,0.8585065,0.8635915,1.1294101,1.0495507,0.9231398,0.7850686,0.502428,0.39582756,0.38854137,0.3501856,0.32115394,0.096866995,0.21234673261642456
0.30839854,0.4338701,0.80282617,0.7125665,1.1809098,1.003678,1.1440322,1.2460274,0.89142257,0.8421003,1.3185993,0.8759776,1.0458963,0.8263292,0.5311525,0.42854777,0.95716655,0.12351943,0.11275303363800049
0.16176268,0.23204246,0.24181199,0.1744616,1.1043452,0.8233516,0.8297833,1.125531,0.9742425,0.8285441,0.78957903,0.8772464,0.99451864,0.8287322,0.8478862,0.64884514,0.3810485,0.6992844,0.5528042316436768
0.22734234,0.35997728,0.6616222,0.31243536,1.103613,0.8953601,1.1388344,1.0118498,0.85444397,0.8994898,0.706659,0.8306108,0.6528932,0.68521494,0.26221848,0.52413523,0.3510506,0.23730215,0.22515717148780823
0.4384867,0.41144672,0.47298592,0.28084004,1.0243641,0.7385912,1.0530337,0.85668695,0.92309517,0.73069,0.8842344,0.66566694,0.84944564,0.59994805,0.8477974,0.27473283,0.4400054,0.1547936,0.2753155827522278
0.49056792,0.3241611,0.41271612,0.2502738,0.58288527,0.4654683,1.13432,0.7605158,1.0537146,0.778399,0.80359185,0.8910661,0.7046412,0.73931044,1.0407683,0.6561429,0.89346147,0.55223536,0.4059806764125824
0.2056516,0.14136443,0.18571562,0.14365919,0.46847165,0.40530136,0.7346187,0.7459216,0.83890164,1.1078259,1.0289724,1.1248109,0.83145267,0.6949102,0.9124748,0.72763294,0.7443458,0.54104364,0.5710033774375916
0.28998715,0.49812028,0.7018053,0.919685,0.7947207,0.46929753,0.9875316,0.75198835,0.91456634,0.6202549,0.7425354,0.5022514,0.35303226,0.43223268,0.36020908,0.2936381,0.52060926,0.47357243,0.449558287858963
0.12100932,0.08920449,0.81816876,0.6556249,1.1276153,0.9001549,1.2238584,1.0517673,1.1023691,1.0346367,0.94473845,0.80450624,1.0595721,0.63949126,0.64553183,0.54818565,0.746524,0.18589069,0.16600438952445984
0.40771186,0.53483605,0.27179253,0.27890134,0.89543283,0.98390037,0.8491635,1.3596054,0.9616689,0.94270104,1.2455037,0.94791627,1.1518241,0.7774157,0.856731,0.2823462,0.40913332,0.257451,0.11051460355520248
0.16155855,0.18177742,0.7903766,0.6276839,0.95140404,0.9550893,0.9828283,1.3264258,0.8542179,0.91802186,0.917754,0.72285736,0.94786024,0.51886636,0.5566396,0.56960744,0.24836354,0.13750666,0.22102151811122894
0.14810115,0.28988603,0.46391007,0.38435617,0.80463535,0.96325606,1.229991,0.7937057,0.994097,0.7918389,1.0501635,1.0381099,1.2620232,0.8063549,0.5755295,0.60530907,0.7153151,0.36722228,0.8562816977500916
0.30823663,0.5424713,0.98775166,0.5308811,1.0587995,1.2126088,1.0448589,1.3424367,0.7731285,1.0094023,1.0601857,0.8304944,1.0741298,1.0877221,0.74106425,0.46212837,0.66793233,0.15395603,0.38540202379226685
0.06550513,0.16145004,0.8650336,0.71714777,0.69443,0.22218692,1.2437562,1.1332711,0.82837516,0.8344695,0.9002128,0.84776443,1.0202507,0.8514568,0.94371724,0.9845016,0.6830173,0.41913167,0.5244606137275696
0.08281848,0.2335244,0.12402106,0.2632067,1.3862523,1.158235,1.1560293,0.9513881,0.77941823,1.0513569,1.3316662,0.9026164,1.0889626,0.8475614,0.6600084,0.3199918,0.3483655,0.124110386,0.26865139603614807
0.17386441,0.36309418,0.49594575,0.9270315,0.8257993,1.0565853,1.3274355,1.4251996,0.75312,0.64400667,1.2554704,0.8479692,1.299964,0.5972442,0.7205673,0.76691544,0.6408041,0.2638202,0.3521745502948761
0.13138288,0.30934212,0.8363572,0.34542936,1.1838349,1.2760552,1.0557003,1.3890635,0.67661047,0.5049075,0.7178758,0.850535,0.52745867,0.49794847,0.44960073,0.4885231,0.35770577,0.1802571,0.240065798163414
0.06589359,0.2113796,0.5464045,0.6073299,0.7864741,0.9111232,0.9336963,0.77930033,0.91130036,0.69286156,1.0816321,0.87060547,1.2258071,0.4339945,0.6925645,0.4762256,0.43989092,0.08501428,0.28847765922546387
0.6510029,0.30226037,0.9494602,0.83882713,0.6892721,0.792346,1.0587066,1.2788283,0.82434094,0.8368476,0.6416931,0.7547591,0.77266926,0.63881767,0.77476764,0.44254532,0.5409559,0.09768391,0.09776653349399567
0.2242378,0.25192812,1.0199342,0.6446849,1.2343594,1.4285635,1.3527591,1.3144083,0.8427152,1.0453843,1.3042349,0.57164836,1.3052918,0.33616248,0.52841824,0.3372538,0.3671797,0.11300601,0.2706166207790375
0.073010795,0.2924677,0.5790672,0.38612497,0.8469363,0.77362,1.048014,1.2207128,0.88567567,0.7087978,0.9040237,0.96697855,1.2759465,0.58067185,0.6287527,0.63966566,1.0580671,0.45343876,0.8434560894966125
0.26909465,0.53096956,0.4427064,0.59102863,0.6217419,0.9341473,0.97470695,0.8560856,1.0514554,0.783917,1.1785629,1.0339489,1.1364589,0.5662426,0.70088774,0.5945573,0.47901297,0.48634484,0.41507625579833984
0.13116172,0.27916956,0.13105205,0.1994941,0.8214272,0.7338005,0.8738999,0.8346591,0.68339,0.9178071,1.1424352,0.92644674,0.9448289,1.1640841,0.93626636,0.759262,0.3591729,0.32518497,0.4217304289340973
0.16674066,0.46061948,0.10462178,0.16862838,0.7819431,0.60387987,0.7719377,0.82324076,0.74698496,0.67304033,0.96753454,0.808163,1.4165481,0.95996803,0.9856994,0.65093225,0.59378344,0.26190695,0.9448339343070984
0.5245366,0.48360315,0.24918994,0.25072658,1.0460562,0.77114505,1.1355087,1.3650496,0.8356715,0.6590203,0.800694,1.0613085,0.9000975,0.42616674,0.6650954,0.88309306,0.6578414,0.07975426,0.22275184094905853
1.0331786,0.63736695,1.1754023,0.871974,0.8152818,1.2141657,0.7620376,0.9145251,0.76141125,0.6306366,0.90751076,0.7857899,0.5134034,0.63778603,0.6498642,0.3492342,0.36578476,0.139019,0.4954215884208679
0.2706164,0.15221803,0.87793833,0.97979003,0.8568385,1.2183512,0.767568,0.8410664,1.012511,0.93485904,1.2535353,0.8925869,0.6847131,0.49105695,0.23887941,0.6901901,0.7117889,0.095128104,0.17882315814495087
0.8691504,0.8210977,0.59320426,0.37197402,1.273078,1.3088588,0.64769423,1.0509368,0.95194346,1.2014865,1.155555,0.7559992,0.66255903,0.78179365,0.7594114,0.34025314,0.41309744,0.27324352,0.2212090641260147
0.26088443,0.31304637,0.8003331,0.5177122,1.285599,0.67737865,0.8650637,1.0082655,0.85647535,0.83162975,1.1170032,0.57707584,0.45604047,0.5886374,0.48349878,0.5067329,1.0877277,0.09475974,0.16351376473903656
0.139406,0.27833393,0.35899517,0.4257007,0.6853322,1.1570468,0.8875154,0.9400528,0.89792305,0.7802249,0.7720411,1.0159498,1.0849426,1.0987574,0.85407346,0.67306286,0.6081746,0.27698213,0.526448667049408
0.24086821,0.3037856,0.56407785,0.7901823,0.5870452,0.47514954,1.0595874,0.56844,1.2131976,1.0684589,1.117269,0.9364861,0.9478581,0.80911934,1.0357699,0.4729763,0.39881012,0.5218628,0.8292239308357239
0.12244516,0.15590629,0.6653857,0.577616,0.44524848,0.94053954,0.839742,1.1966008,0.8816168,0.72443855,1.1785812,1.2123383,0.70152056,1.0397032,0.8129502,0.22476253,0.44517565,0.09419559,0.20797514915466309
0.18889172,0.30084983,0.58816344,0.54857326,0.616114,0.5127224,0.88304895,0.8297687,0.83269715,0.7919634,1.0147736,0.74712545,0.9287421,0.9525278,0.7529031,0.36296058,0.5999799,0.13380848,0.18404872715473175
0.3171164,0.23701715,0.7803693,0.8472959,1.2166221,1.0391431,1.0555414,0.9565838,0.984081,0.82620263,1.1427003,0.5798122,0.80967695,0.6191102,0.5638427,0.8682652,0.55559444,0.2787017,0.21817784011363983
0.43743935,0.50704145,0.74818176,0.25686082,1.2087842,0.93099195,1.0606343,1.2916371,0.95968205,0.730254,0.954357,0.901111,0.503951,0.6177456,0.34797588,0.29363212,0.3194644,0.07600379,0.2178579866886139
0.8291137,0.9489303,0.71748024,0.9008051,0.97882515,1.20058,0.7567426,0.7957855,1.0565704,1.006311,0.72605735,0.57395935,0.5891199,0.37808815,0.34421182,0.4194675,0.30709794,0.12796254,0.29993489384651184
0.8305162,1.0149466,0.78485644,1.0644717,0.854615,0.94239867,0.66864395,0.6615855,0.74992794,0.7662907,0.83849907,0.77201074,0.9957598,0.36611304,0.7673209,0.28597277,0.5730891,0.080404334,0.2854481339454651
0.72018284,0.97045225,1.0011421,1.1397185,0.67640793,1.219864,0.7207287,0.99366295,1.122757,0.877127,0.748936,0.570356,0.3906835,0.72008723,0.70466024,0.50434226,0.7834848,0.13083951,0.29833295941352844
0.4998376,0.60552233,0.41435388,0.4988101,0.93999344,1.2186825,0.7323876,1.0158923,1.1368196,0.72230977,0.8643243,1.2075905,1.0387402,0.37805063,0.4665528,0.25309148,0.6146532,0.25513747,0.2603825032711029
0.1443506,0.81082255,0.1160188,0.16651821,0.7172113,0.6667056,0.89847916,0.6327918,1.0235947,0.8856304,1.3814752,0.802995,1.1399628,0.82911474,0.9729077,0.53572947,0.9187622,0.32212976,0.6065449714660645
0.70129204,0.8620574,0.10996532,0.23147608,0.36293185,0.6382729,0.8605511,0.613474,1.2417115,0.9998009,1.3045284,1.0613219,1.1634504,1.0056984,1.0047641,0.9515773,0.92016184,0.559372,0.5636703372001648
0.08289236,0.5059145,0.3182536,0.40214676,0.95898163,1.1003574,0.80518883,0.8152205,0.9213976,0.92327476,1.0457476,1.2649331,1.2065489,0.8852344,0.4712189,0.5545402,0.70030916,0.31711802,0.372723788022995
0.3527695,0.65893745,0.2703631,0.21571127,0.7245219,0.57309633,0.7667538,0.71510226,1.1322163,1.0303192,1.1054384,1.0832671,1.063158,0.9975086,0.7797449,0.66417813,0.7582435,0.46615186,0.534243106842041
0.21178502,0.28171,0.7723881,0.7585851,0.9783284,1.1209371,0.9838703,1.0638906,0.8049332,1.0369668,1.2194664,1.022072,0.8504583,0.4874434,0.7308164,0.2768844,0.4338908,0.17605019,0.3547194004058838
0.17398982,0.25370792,0.7941527,0.73117447,0.9618545,1.151583,0.9383144,1.4005923,0.9816903,0.830715,1.1236956,0.63693804,0.51689595,0.40849963,0.63841116,0.2733056,0.29393792,0.0834021,0.08039650321006775
0.55216736,0.3975761,0.85704917,0.5338876,1.0387162,1.3184984,0.8708398,1.2105329,1.0537668,0.9665448,1.3086364,1.2098672,0.61008555,0.81396765,0.81727,0.33017585,0.36946088,0.1895968,0.20334547758102417
0.34912106,0.27102077,0.48680168,0.10199766,0.8866931,0.57841325,0.8063514,0.8882781,1.0886352,0.7887034,1.0565686,0.85066015,0.9120973,0.4534124,0.50195813,0.38398272,0.4842296,0.09549772,0.14827077090740204
0.5568563,0.47881922,0.8115767,0.86897445,0.75913835,1.0223719,0.67578024,1.1739458,0.6077514,0.7926936,1.1940793,0.6466978,0.7085702,0.6554175,0.56618804,0.39320406,0.26591188,0.23417579,0.7372745871543884
0.34619257,0.5451328,0.54438233,0.6827221,1.0365263,1.1986536,0.95801693,0.7521307,0.6506291,0.8780075,0.96512824,0.75404215,0.7468467,0.61013913,0.3218271,0.66261744,0.17549776,0.16202311,0.48357054591178894
0.53932095,0.3730473,0.3679399,0.25121245,1.2509701,1.2209984,1.024283,1.1187598,0.8218582,1.1484988,1.0265194,0.9964694,0.40095386,0.83759457,0.5778653,0.7024322,0.19675878,0.15943559,0.15123267471790314
0.42589384,0.20641547,0.79286426,0.6576187,1.0170275,0.9140535,1.0240216,0.9258171,1.1001977,0.9985972,1.1080059,1.1031305,0.7722944,0.42607224,0.40981537,0.40899053,0.3291702,0.11192978,0.4024554193019867
0.14653313,0.21037449,0.62512743,0.90446824,0.79809016,0.8100233,0.7344618,0.83736247,1.1689113,0.80309343,1.0900403,1.1712943,0.76682085,0.6105315,0.46248266,0.31266493,0.35717526,0.17732924,0.18679584562778473
0.1672352,0.6165431,0.8415556,0.7406264,1.1323634,1.3321071,0.82336426,1.2493038,0.9397325,0.85465926,1.3794197,0.8255814,1.1252544,0.36856923,0.62517697,0.5218915,0.15773994,0.20683122,0.14235596358776093
0.09734081,0.19150223,0.6834288,0.53686374,0.7070642,0.4590308,0.6407985,0.77098745,0.77272093,0.69497794,0.9296284,0.9528427,1.1639516,0.9460593,0.87383157,0.38314992,0.51707023,0.31650233,0.7634115815162659
0.41171277,0.42984456,0.7517579,0.46280295,0.647026,0.9249376,1.1040692,1.2818364,0.80982864,0.82511836,1.2450511,0.60617274,0.40217072,0.5055864,0.5453937,0.42509377,0.5309948,0.13422441,0.14204537868499756
0.12178857,0.15421663,0.8241384,0.7322146,0.6497557,1.175892,0.85238534,1.1014608,0.57734305,0.7959898,1.0683604,0.5794305,0.99187684,1.2324951,1.0918591,0.64844555,0.38001892,0.2515016,0.42418843507766724
0.13217755,0.2009629,0.28524745,0.14161752,0.9105054,0.3281452,0.86716235,1.1827334,1.0416312,0.6514299,1.3614099,0.5238392,1.1784865,0.78885835,0.7989387,0.33194804,0.5010643,0.25662374,0.5625734925270081
0.06545251,0.15020438,0.0808108,0.31813377,0.906707,0.5210794,0.83199054,0.7112899,0.96999925,1.0394669,0.8405589,1.0758706,0.7559217,0.5120304,0.7424833,0.47158533,0.31088772,0.3563293,0.5396855473518372
0.13767794,0.28040802,0.43303156,0.32604787,1.2077078,0.64162254,0.86641586,1.1229093,0.7673099,0.9562569,0.8262951,0.66151077,0.995074,0.9158482,0.9419484,0.52883404,0.18056294,0.44448787,0.7008082270622253
0.41936222,0.19891816,0.608531,0.394534,1.0137297,0.34606895,0.8910029,1.14477,0.8192746,0.90102226,0.8815244,0.8897808,1.0323746,0.9419146,0.7020045,0.32965523,0.23815966,0.091245994,0.20023773610591888
0.18515028,0.18461253,0.41022363,0.2319523,0.96633446,0.8212058,1.2154543,0.9873791,1.1370819,1.1518534,0.91930705,0.6849517,1.2569305,0.6840328,0.7136342,0.3639392,0.23106495,0.1405019,0.1637125462293625
0.53661567,0.18884058,0.6680755,0.33741102,1.0543858,0.7589495,0.895624,1.0446355,0.8387848,0.8772133,1.0148401,0.9920664,0.8157131,0.4902131,0.5027697,0.44216943,0.32070485,0.23097558,0.16543754935264587
0.2431338,0.07957868,0.6081805,0.65472627,0.6768106,0.43031076,1.1562451,1.0469446,1.1624224,1.032385,1.2378958,1.1043578,1.329417,0.88100183,0.8233838,0.5582702,0.21694484,0.3195263,0.6360291242599487
0.13307759,0.18713644,1.1340686,0.66117954,0.82773155,0.87694514,0.84042156,0.8965178,0.90172416,0.86183256,1.0766498,0.9595394,1.2134334,0.99726784,0.7551715,0.7678284,0.15775947,0.39241043,0.48541373014450073
0.2982115,0.63672394,1.0145794,1.1219969,0.6949807,0.45338333,1.0393306,0.8001493,0.5265465,0.89086497,1.0026363,0.94495803,1.2570921,0.7618175,0.5104976,0.4597825,0.34765515,0.14286137,0.2675977051258087
0.16661453,0.2720647,0.88921005,0.81426835,0.8217439,0.89567417,0.71706635,1.0534436,0.5488863,0.71495736,1.0076299,0.7869305,1.100563,0.82294995,0.72427726,0.52062774,0.45076945,0.29511854,0.486360102891922
0.11094102,0.2195477,0.3424403,0.32234803,1.0829402,0.6914745,1.0646863,0.9975627,0.8745155,0.9273898,1.2363714,0.9246056,0.95546687,0.71779996,0.6542675,0.42296132,0.5111165,0.12811661,0.20282147824764252
0.6361901,0.6929997,0.97066706,0.45698947,1.0851375,1.4294248,1.3763169,1.2597327,0.90629387,1.2327808,1.3139852,0.7556415,0.78239906,0.71396613,0.63066614,0.42273155,0.7427808,0.1566687,0.26812347769737244
0.08185937,0.19111353,1.0377938,0.9465121,0.99225557,1.0441642,0.73502064,0.996833,0.82591826,0.8694655,1.223527,0.5467205,0.98200864,0.8468222,0.80963075,0.42858046,0.22465998,0.2634696,0.20754384994506836
0.12996079,0.18249343,0.4399127,0.49233004,1.311247,1.2637558,0.7553318,1.0735296,1.0173473,1.1107647,1.0191891,0.75254935,0.63293225,0.5771822,0.5201549,0.2154524,0.4160674,0.12798344,0.33703264594078064
0.3834577,0.45892167,0.18180102,0.19651315,0.784756,0.78900236,1.13517,0.97850275,1.0035558,1.065526,1.1152271,0.8222467,1.025766,0.72821224,1.2165153,1.0357224,0.46941105,0.38253894,0.27674829959869385
0.70393676,0.59414864,0.8910016,0.8950892,0.6673497,1.0585085,1.0059937,1.3268183,0.6221439,0.8416696,1.0820473,0.31648037,0.61079204,0.72405225,0.49276978,0.35290346,0.21232772,0.17447111,0.5011389255523682
0.2371797,0.2820821,0.79539114,0.8898579,1.1675779,1.3425467,0.9544101,1.2807742,0.6258594,0.97914594,1.111644,0.84223324,1.0517764,0.7025737,0.6677473,0.41720343,0.81273407,0.13406429,0.1811157763004303
0.13442224,0.21697395,0.6242206,0.74159443,0.7956154,0.4169318,1.0606468,0.8268788,0.87422544,0.8958744,0.78259575,1.0338817,0.89535344,0.76069427,0.61209077,0.4991071,0.22164828,0.11621949,0.19733284413814545
0.12528618,0.13551772,0.8193112,0.70252913,1.1089666,1.255093,0.7056235,1.0717394,0.86084425,0.8968567,0.89395547,0.91275895,0.812513,0.6789565,0.85613495,0.40232134,0.33117485,0.28158772,0.4608529508113861
0.11918515,0.11207036,0.28927332,0.39568347,0.4165945,0.26334754,0.8194545,0.8465941,0.9652092,0.8870994,1.0791979,0.81623715,1.0707597,0.35985315,0.28104967,0.3382535,0.21972081,0.23711161,0.25902774930000305
0.16180812,0.13616385,0.6424677,0.61743104,0.9900953,0.551588,1.0742285,1.1967927,0.8899834,0.94597065,1.158113,0.77059966,1.1540339,1.0209824,0.7139989,0.61877096,0.48591992,0.36396766,0.34822773933410645
0.15512325,0.28268796,0.11690991,0.1308374,0.68494654,0.28086823,1.0361335,0.6493369,1.2119995,0.93308014,1.1781156,0.8045924,0.99776065,1.035657,0.98184896,0.6930511,0.74454445,0.3689948,0.3474528193473816
0.104544684,0.13191088,1.0250273,0.5247509,1.2859993,0.6441669,0.95192236,1.3082342,0.8907127,1.3009316,1.0773115,1.273521,1.002284,1.0309298,0.44270772,0.6741728,0.8434732,0.14970137,0.1572268009185791
0.66987145,0.41536164,0.53002244,0.5634609,0.80786467,0.9969212,1.0894605,1.031435,1.0426869,1.1451154,1.0935551,1.0695083,0.57015955,1.3533623,0.955076,0.9364941,0.6265624,0.119197056,0.14577098190784454
0.7560645,0.6192006,0.2831299,0.19561927,1.1903694,1.1525279,0.9495087,1.3370571,0.7740284,0.9220474,0.9636511,0.91243607,0.6397166,0.38946217,0.39001763,0.30366752,0.3469949,0.22887371,0.38497069478034973
0.26722413,0.2835092,0.9443868,0.69201976,1.1689341,1.0938818,1.3174359,1.2024024,1.011827,1.0772908,1.2031845,0.69626635,1.0968027,0.60522926,0.67310435,0.2694227,0.49046046,0.15294252,0.13350600004196167
0.16572537,0.18892482,0.22742121,0.22316879,0.99346733,1.1563166,0.9813414,1.1193234,0.968783,0.7917749,1.258421,1.0556874,0.428678,0.6261777,0.30527171,0.3644128,0.37044537,0.12354868,0.10694879293441772
0.6602394,0.5951494,0.79870075,0.51789457,1.4162859,1.4664658,0.9216574,1.0961514,0.79791236,0.65154904,1.1231273,0.97185284,1.0004772,0.6352086,0.5919009,0.4462163,0.5508063,0.104937024,0.2060369849205017
0.4854011,0.40551227,0.85267025,0.5380857,1.0016351,1.2778485,0.98859143,1.3108608,0.76261044,0.59661263,1.0461189,0.8590304,0.9562262,0.30485535,0.57985336,0.5083412,0.58450955,0.11116515,0.13130807876586914
