ndvi1,ndvi2,ndvi3,ndvi4,ndvi5,ndvi6,ndvi7,ndvi8,ndvi9,ndvi10,ndvi11,ndvi12,ndvi13,ndvi14,ndvi15,ndvi16,ndvi17,ndvi18,ndvi19,ndvi20,ndvi21,ndvi22,ndvi23
0.5339125898659436,,,0.5575094793563626,,0.573017683597922,0.5425251300037129,0.5311560788325699,0.5555211800324604,0.4779274362336416,,,,,0.17865299763866987,0.16001255380222737,0.0486977495885969,,,0.07096378456813124,0.123378837044511,,
0.5016057398128275,,0.4331649636355311,0.512443317571692,,0.514240250865037,0.4825272496612272,0.4725132370790621,0.49767552672269716,0.4495013947395169,,,,,0.19091285692269735,0.10893267158509808,0.1356848536556681,,,0.11054684216275061,0.10527109008926126,,
0.46147119158563765,,0.3863298703058571,0.5106896744244073,,0.5254982540963333,0.5034321924649349,0.49695869398541725,,0.47581371533140443,,,,,0.2892369162576496,0.08876781278054584,0.1799461431549687,,,0.12092175712408743,0.13186584640815027,,
0.30218739830612784,,0.35668303695234976,0.4983211527707021,,0.5247951362781405,0.4849454268318776,0.5132752094567443,,0.46549692716369434,,,,,0.41862041183309334,,0.15202024328563515,,,0.1036974662707315,0.10454782233096319,,
0.4074143724446652,,,0.5319603304041934,,0.5860540068631577,0.5467213837610456,0.5399944182346433,0.5801528294692836,0.48863405299425444,,,,,0.3786568135913826,0.2896059178868641,0.21672219067362078,,,0.044875391421196606,0.11370308566433594,,
0.23505796557196332,,0.35703969178235495,0.4969236912136258,,0.5298333109054019,0.4486496956988503,0.465665061487514,,0.4767825798618213,,,,,0.07781292935295223,,0.1260874819658584,,,0.06503644528070981,0.1215691192536558,,
0.3750712904523005,,0.42102357790876993,0.5209878739205958,,0.5436167754877992,0.5213955276339686,0.5673523726843867,0.4787272376806967,0.4890559152615475,,,,,0.31726237009096664,0.19140683635590414,0.013076287678328875,,,0.08297632542255143,0.0830319167184562,,
0.508572891435035,0.4818375489718175,0.5008870221965295,0.5602217162739556,0.4837545002007318,,0.6459255448425123,0.5371765082736298,0.580059189798407,0.5305724307532235,,,,0.41742123815847015,0.3781277708600294,0.31418451201094144,0.25100057723255575,,,0.0024147852959418995,0.08940562703344541,,
0.4492056158371373,,0.552313400046234,0.5393516746935508,0.44129478770364516,,0.6012616381408282,0.47665753599346367,0.5490363123033692,0.5166906678836918,,,,0.3898672635874947,0.408425205721173,0.2946243147257849,0.2135470428687616,,,0.05243121342795962,0.1235940860303179,,
0.43106292871960344,0.46085767555512686,0.5129679116840508,0.5247042338250558,,0.40687960104622484,0.5304541081285912,0.44070910129498325,0.5553574662304419,,,,,0.43336089101342207,0.3102972332874062,,0.17109740282766972,,,-0.0542700425006357,0.15995490373419666,,
,0.5022652433118826,0.5252909645047936,0.5485283277311097,,,0.5707054152471467,0.4300010667840821,0.5700188597745843,,,,,0.4080620544147347,0.2402953709323648,,0.18722552877049878,,,-0.04949581493442303,0.13101039752269814,,
,0.5418297707417875,0.5641266133856674,0.5838930823850144,0.42940248905306666,,0.5930258296399203,0.5333467310034048,0.5738612399744617,0.540358208253137,,,,0.3773775517927889,0.26572526758904064,0.3410402928326594,0.24925664973046724,,,-0.03108504398826983,0.12267799401367974,,
,0.49092415293744057,0.5523166459736606,0.5652540758363026,0.3292447339336747,,0.564261768987956,0.5540479052694587,0.5731513055664937,0.511287051838794,,,,0.367711742331379,0.34069974268705566,,0.33097338212882693,,,0.16902064362074912,0.143239171950289,,
,0.44601341056701715,0.5245513491840753,0.5340809888256874,0.3817770104984784,,0.5373703273461975,0.5418749323809837,0.5366555242813199,0.49395526846310406,,,0.07468999327117173,0.39481115199002637,0.3376266898344335,0.19385397116503347,0.1125521821122138,,,0.053736626547376064,0.16623430090080804,,
0.5058072807268948,0.450996309325763,0.5193917764712218,0.5174572843463421,,,0.5335109487358335,0.5296141266955259,0.5449185052834516,0.46889778456142905,,,,0.39115908464607024,,0.18558820438753315,0.14465629893264512,,,0.018488466205251144,0.1307471320629594,,
0.4599022520738688,0.4883728937488956,0.5478312916404219,0.5487984270015099,,,0.5643471229969594,0.5654289194984752,0.5777202089324174,0.5094021967473223,,,,0.39560299551239403,,0.20077541495397888,0.13032812304021216,,,0.015564119109818869,0.12263282079820875,,
0.48988907717308294,0.5172715175655515,0.543275031546088,0.5284056165144156,,,0.5529419390134227,0.5566362281777191,0.5628478273928096,0.52051601921367,,,,0.3431966415362938,,0.2874965169597428,0.22908539184802162,,,0.06636915979890946,0.0965842836644541,,
0.4629026759082837,0.5161583500436316,0.5514359552586526,0.5421380004151201,0.4493401400787304,,0.5503560287760899,0.5510769541525652,0.5572520881520499,0.5104063886996116,,,,0.3838314067453862,,0.18393035597398824,0.12138017208941512,,,0.14356715499530126,0.10836401881564572,,
0.4697131502420852,0.4900986358732364,0.5174398590818693,0.5310781840119001,,,,0.5610423575760689,0.5657224679910777,0.4886086705851888,,,,,0.251918868341317,0.29605289925072786,0.225639126556999,,,0.14121218126273888,0.10047985762723663,,
0.43166889924073737,0.44896326243271645,0.5277618651246966,0.5263697475179397,,,,0.556686904565109,0.5885574373279098,0.5207336246552787,,,,0.46437696803715484,0.3577034013849156,0.2727954768091637,0.3638461521300018,,,0.1286542984401618,0.12485170660814578,,
0.41546881542430236,0.49058322444285296,0.5580366508754769,0.5394540523116833,0.3426210040273209,,0.5764321769328293,0.5463294376225521,0.5735049745812586,0.5105537334123407,,,,,0.25699799882457675,0.21436050860134628,0.2744611655114612,,,0.14516508128771988,0.1515909074786069,,
0.5081072066970601,0.5282526038233354,0.5575347470737462,0.5358290054692108,0.34077962620480906,,0.5786340578563544,0.5252695815739966,0.5521298578255467,0.49277850001508733,,,,,0.18325364554322096,0.17176479652851415,0.20161215996150275,0.16889961407503273,,0.14041958862709425,0.1614401702653392,,
0.41945810005888534,0.5040834442472895,0.560672056612514,0.5371015654854207,0.3895093331588483,,,0.5201682283473099,0.5356009976335117,0.4981846706999514,,,,,0.23502187159692772,0.2954905522669,0.17213314928699172,0.1688996140750328,,0.10793135369564336,0.13321248567688526,,
0.4378450282925567,0.4340031283756832,0.5247742941662471,0.5287180834564856,,,0.5826754689307482,0.5773637885931604,0.5969204899299885,0.5372252931656415,,,,0.5157914073515945,0.41652953811809046,0.31083902044181716,0.25737006180908945,,,0.011474006153648368,0.06500974625634934,,
0.48427199199114884,0.49566901714739336,0.5494307519861868,0.5366988762051473,,,0.554629897945113,0.5563141286146371,0.561970743239331,0.5200053152058794,,,,0.3454876617315454,0.2721895574343605,0.17499723612888707,0.12275572090572909,,,0.08836350362286546,0.10419579260680707,,
0.4923495703668436,0.5362334203640808,0.58095470486271,0.5671832649327482,0.3696151677124417,,0.5710782521529022,0.5683572792533611,0.5676829441938746,0.5221345309211546,,,,0.32635530353436554,0.29324833741025497,0.12688212366507917,0.1354245564140347,,,0.04371559904444161,0.12914099363401074,,
0.5092963064103705,0.4996136857932986,0.5143541883214557,0.511618519586608,,,0.5458252904386771,0.5240045914082911,0.5361516675305723,0.4690215751386118,,,0.4002763996460494,0.35490443918972164,0.23952685840396806,0.07901669196164483,0.21256832253749847,,,,0.18336594738066128,,
0.4244964045395307,0.4915279540685881,0.5084856299972145,0.4977846003305341,0.3740902474526928,,0.5387555244533864,0.2896009673518743,0.5542722471438156,0.5004223174526938,,,0.37529887896432956,0.3352412334219717,0.231933623694167,0.04014696657406573,0.131006018377986,,,,0.11692688824251292,,
0.5174325868938632,0.5252194187377776,0.5099273153176941,0.5286016160806429,0.4699548598616842,,0.5346717989431461,0.5561079059585433,0.5488670849058223,0.45505985872958354,,,,0.28233135470945964,0.13418635208787466,0.06371472944422842,0.15267799928117318,,,,0.1682553520429752,,
0.4310807118420218,0.45025390539277443,0.5190729915582029,0.5071556065845293,0.44076149076834786,,0.531594832656706,,0.546773211300574,0.48198132980177544,,,0.39853601443068865,0.342121074954479,0.3280026999215897,0.0358975110975178,0.05060395968837108,,,-0.02846997003161049,0.1572890879105167,,
0.2797110559491975,0.34708564555823135,0.40852914888189557,0.45329059763881563,0.4074627224139382,0.4585025095261938,0.548388515182839,,0.5956530928542287,,,,0.5055254763186906,0.41847939561387343,0.41219001585485404,,0.22405473711416857,,,,0.0760016392624248,,
0.26991674988363146,0.24591987056183287,0.31941248010773865,0.37468145592075003,0.32224930318951295,0.4257989901284458,0.49696035300119,0.08651631686438103,0.44905598697212756,0.4823711557859673,,,0.44274489748287515,0.44855484435091353,0.38401120103814507,,0.3796288045227036,,,-0.09313741600662086,0.11760159176891656,,
0.3399059705791966,0.4060678274852222,0.4623088425767014,0.4772803066397341,0.37721089724424756,0.43296893445320656,0.4885468730089059,0.46350332082312,0.5807966185476224,,,,,0.45642271463226286,0.4396729462253637,,0.31179030859321466,,,-0.01860729412731633,0.1430649841170544,,
0.48110252780863644,0.5086750644685644,0.5360879385545209,0.5260026465152288,0.3827676446519009,0.46896355156501335,0.5178940346361205,0.3836138563766992,0.5764808829595596,0.09620826259196374,,,,0.332738386243012,0.22170144783523554,,0.11901890262134826,,,0.1233176081081965,0.17967439029682591,,
0.5022847534772885,0.4941933387843719,0.5588526676660253,0.5518702067109401,0.4089447669471587,,0.557529705501355,0.27834063732802244,0.5600780276578698,,,,0.4007131671172962,0.18532135560380197,0.24240154555217747,0.10323097621194875,0.11610154380555453,,,0.10065412224253376,0.14205194776421515,,
0.47459190576898425,0.5386592710039987,0.5762948794420698,0.5650430852008742,0.4603966362300394,,0.571984787331793,,0.607255723955081,,,,0.4396298871473642,0.31624505251594376,0.27906665048626234,,0.1298198385223437,,,0.0080055828982059,0.06407945843848281,,
0.43627894298573183,0.41535663368400444,0.4939256601365834,0.4898028842015895,,0.5043542731006974,0.5117669226466846,0.20132013201320137,0.5628612506201155,0.47932693480040284,,,,0.3924439991172944,,,0.1456319663944134,,,0.13071895981151857,0.1496029730221503,,
0.48091364326590463,0.47548630423269783,0.45423216432931784,0.4861551213299474,0.544982490037435,0.4673054562983027,0.47659036396063625,0.24225206113643347,0.4714421217296338,0.4152390925724107,,,0.018170042816536596,0.2972993424229017,,,0.13234740838186151,,,-0.08801679586563307,0.20606356041752602,,
0.49177252340207644,0.5369562290264703,0.5660837857174253,0.5464411802600985,,0.5445605161149522,0.5443975546766023,,0.5396078266557229,0.46358723456452766,,,,0.1099036513048038,0.24745258628431152,,0.12106705650918244,,,0.036042078920234547,0.15709922186581324,,
0.38440981311255856,0.5624817926485141,0.522971488449065,0.5607534232726052,,0.5588518777719733,0.5431802090997288,,0.5345958141222503,,,,,0.17623240558104183,0.17348590240735895,,0.16847684666304094,,,,0.23941084963692158,,
0.48116549094900257,0.5394375188591909,0.5487954291183129,0.5459674196587697,,0.5274362158509034,0.5279003735733023,0.5294461890632535,0.585174497859646,0.47719304109497473,,,,0.2733595147354139,0.18468222609986032,,,,,0.08250468690866414,0.14913935252914615,,
0.4684149631271254,0.5349660264192431,0.5597032375937646,0.5367330904301166,0.45813842962097484,0.5085428694961159,0.5324795693531713,0.5098956364759749,0.5928004238551554,,,,,0.3371284899335405,0.19498657870664884,,0.10499646764373692,,,0.0241996666802162,0.125315471651911,,
0.43789265976004316,0.5115245835712128,0.5482524123786225,0.5545100999033987,,0.5435651013180236,0.555000283728993,0.5464597439594061,0.5635375593148538,,,,,0.43391059014881667,0.36119686488955843,,0.17367230256207666,,,0.07597804356351005,0.15240613984090737,,
0.4215448342685294,0.504420892523859,0.5386440106798165,0.5487483366368465,0.319077083388794,,0.5465430966242654,0.5555832292891438,0.5692644091001235,0.5210549717326108,,,,0.42038275104892314,0.39122011798789696,0.22213562761984218,0.2512480697779666,,,0.12404304386854756,0.10235882732166553,,
0.42021360511278394,0.5553495624873513,0.5187564435828874,0.5711337485928675,,0.5694556070204573,0.5607503659305432,0.5425759801075354,0.5803614309319112,,,,,0.3599911463810228,0.2136049505502839,,0.1624874742116121,,,0.10112312855080519,0.14199706209998458,,
0.45024960133232306,0.4994018626361956,0.5041949179809748,0.5018022268442964,,0.5130468025591453,0.4931360097698205,,0.49872433687495865,0.4635480443064244,,,0.01930501930501936,0.186821580842434,0.3144217617736727,,-0.020048913561337842,,,0.18710148245680777,0.1590817344821724,,
0.43668911467507093,0.5398806028343276,0.5479003872212239,0.5404936867077743,0.43403924700612445,0.5644436058944918,0.5332547240776463,0.4544194431933098,0.5399887358901299,0.5015202030308417,,,,0.264541170141036,0.24921742296853394,,0.2641823312228883,,,,0.08167234533509737,,
0.4173108988661217,0.5216668255492198,0.48868443794829064,0.5002284993207011,,0.5121885722288047,0.49348014601625,,0.49606533211965365,0.42177143339449125,,,0.005333333333333409,0.1955158395111738,0.24665889427501994,,-0.02047977853376091,,,0.18378610199021647,0.1839203825080049,,
0.5050559911750859,0.5694567963388889,0.5571581306161697,0.5740088168655628,,0.5886425214141443,0.5555620385512942,0.3758821361458556,0.5689866585370748,0.5073405312167647,,,,0.23955304306315434,0.32889268959208456,,-0.01972972373457426,,,,0.08466324098494128,,
0.4713040507030243,0.5365046253442528,0.5188664553053921,0.528228636301657,0.4489992199353883,0.5397454401301851,0.4973356085675348,,0.5368293699279225,0.48024438369400674,,,,,0.2536708877173746,0.1119580955625586,0.11152551644722426,,,0.07301789335867377,0.13206913664039727,,
0.5142878058537748,0.4927357676637673,0.5523089988827133,0.5367707262876027,,0.5585413315151014,0.4813673283797871,0.2539634240883155,0.5647821050536671,0.4722944623948734,,,0.043295316133318544,0.2394101458872083,0.37119410301566835,,0.09906829484250416,,,0.09895782563666317,0.19270659070569163,,
0.4771224653275461,0.509247093906181,0.5294161776785727,0.5105623417218379,,0.5257955402000939,0.5290222502706888,0.24551426842127538,0.6723886639676112,,,,0.01888246628131024,0.19372171175922182,0.23708507459753855,,0.17317855252116002,,,0.13710783193114706,0.20087819138731453,,
0.5294086175117898,0.5768489448754452,0.5816668964716702,0.5744557875376277,,0.5783085959321647,0.5441558768789279,0.20111288451642728,,0.4695142516978695,,,,,0.18247778857765343,0.0931976531722734,0.07571794912125251,,,0.12063176230719437,0.2779392794520857,,
0.577822029799251,0.5855038211912758,0.6051414919922845,0.5822698167895746,,0.5943179679459951,0.5674688689223601,0.36251022530880106,0.5676835488923438,0.49505781546565436,,,0.2160793159807113,,0.1065590247029614,,0.02101461686253547,,,0.06374347241711736,0.20035636138311866,,
0.5294459196132599,0.5553434961154914,0.5664860463119094,0.5540071331427416,,0.5565895521026067,0.5331113655001659,0.530404000351167,0.5238069610116295,0.4795133738671623,,,0.3504822812904312,,,,0.09948650149207589,,,0.15954565233339063,0.23626753004137296,,
0.18767849970349232,0.5230304375669793,0.51258263324238,0.526201818312595,0.5364046134914972,0.5309744478188481,0.4894111118886497,0.4005765056062908,0.5104547340129346,0.4568006967809748,,,,,0.2006408108323551,0.10443679777053172,0.21594739511851893,,,0.16967214432436126,0.2346118942204379,,
0.4745542268067664,0.4812385475946231,0.5236122369345272,0.5135330654983745,,0.5241326978096742,0.5114496630785134,0.53033175158164,0.5466404297256681,0.47352065885937533,,,,0.30722631444336157,0.28424894538329953,,0.1336801156725933,,,0.14178262056414154,0.1232351274316921,,
0.4683985015031914,0.5125569200146645,0.5336660358779256,0.5308564522936794,,0.5333659391145209,0.5192304840475825,0.5211927422352539,0.5565476313468762,0.47080501239701383,,,0.042780748663101616,0.2800624333158217,0.29090374807717173,,0.17312903125970902,,,0.11985671259625197,0.13093096353501008,,
0.472958482874271,0.5037482913919813,0.5084777360942947,0.5258592251538421,,0.5362244809250328,0.5030595856251923,0.5112932168516356,,0.4675926225245935,,,,0.32166193079895666,0.2985857879895359,,0.18290923860898953,,,0.11253763437437432,0.1456918427660298,,
0.4484993110589859,0.4769629617771325,0.504298351535913,0.5169035270391884,,0.5460633672812043,0.49378969533357525,0.49467678346790706,,0.4821587297153138,,,,0.3693555200620766,0.3283125015697076,,0.24237220578195828,,,0.09169956566522502,0.11969963768760195,,
0.4084675434120071,0.43127426322672,0.4236650204953486,0.465141567353916,,0.5087962539593581,0.4791788831683136,0.4426124586279921,0.5056987102814149,0.49239426726733204,,,,0.3465609038666515,,0.04815683549069,0.20389535234022396,,,0.13165535245294596,0.13955321071988364,,
0.47050842448720553,0.499842238351267,0.4795669577048336,0.5179693021355651,,0.5362509963686443,0.5082044322329005,0.48078440100735503,0.3952740440790739,0.46116300020706386,,,0.35864346571198624,0.26610430530572937,,,0.15897394275282317,,,0.14040117444642575,0.17389966218303965,,
0.4921501162171935,0.516566633579597,0.5404402615026521,0.5564434259082937,,0.5766948442330772,0.5601392123161932,0.5400623151875725,0.3785716827384977,0.4813184038396034,,,0.3449609015175456,0.2939740917650006,0.13363548470703712,,0.049989768999947365,,,0.048772866467876125,0.10950271052906445,,
0.5576454062377657,0.5795457880223537,0.6013989600823081,0.5756872617134919,,0.5773649592337231,0.552627714949948,0.46866091502432444,,0.4745083518084548,,,,0.22237697574085372,0.10154638248048427,,0.06067521950846729,,,0.06753602823418763,0.19594001106808495,,
0.5276223701224674,0.44341549691035836,0.44713593859155476,0.5681979338991917,,0.5626238590243506,0.5500513945744591,0.4059072235772545,0.5036114454205195,0.5224530386064118,,,,,0.3226330968336546,0.08880528735187375,0.14261806064879706,,,,0.1586147927798343,,
0.5085308348130407,,0.45073605855590226,0.5397052806088543,,0.5405832689673394,0.5087016094262798,0.48462876040159036,0.5382803292169259,0.4660022567233928,,,0.004170914820650671,,0.15117308343955405,0.08934431413332958,0.09113960946403142,,,0.20268717982741713,0.22616872134372665,,
0.5606087719370437,0.5848364536870398,0.4462257052659679,0.5704591077812617,0.24452901998097043,0.575480408004415,0.5466008436329546,0.5316432567381794,0.5377420836660716,0.4608764966918334,,,0.0919461944491742,,0.06796501277990646,0.025162645744763564,0.04861510647148436,,,0.16364516069192755,0.3051256189768259,,
0.5157909322208083,,0.3977231753060972,0.5343057370486047,,0.5533042653860871,0.5191813615098438,0.5131594843030343,0.5155455682885001,0.45619387480523227,,,,,,0.14731051407529652,0.08273076504523118,,,0.10171552605914481,0.19015105559155815,,
0.5565374336591081,0.5621015270559406,0.40229204603934804,0.565302570964529,,0.5758666836425046,0.5607460896995263,0.4701119719001845,0.5769423223094909,,,,,,0.12269507924380348,0.08093632443152948,0.0974669889105076,,,0.15921806101871092,0.2419614485988229,,
0.5609920534529153,0.5620352466885747,0.4190537617996243,0.5685234425928033,,0.5764412992169411,0.5533198895329938,0.3630703064233692,0.5660989784560373,0.5137272401013819,,,,,0.141589767643026,,0.04949393236082901,,,0.19386522160520378,0.27454916979658944,,
0.5291087606696503,0.4063550046707472,0.37179372379942754,0.559429371258075,,0.5788216342058774,0.5555714346836561,,0.3299880176635826,0.46161633761855625,,,,,,-0.001568134599163243,0.06584541067101729,,,0.04917606454415704,0.18569812835591298,,
0.5010295686899076,0.5013268732375707,0.554701047351381,0.5481658887135018,,0.5388414904403445,0.5660079353990379,,0.5658682968209335,0.46731625240881125,,,,,,0.012665306971683625,0.10067705459120835,,,0.1499008206994709,0.16939470510679733,,
0.5063235168937013,0.5318571082461852,0.5834984280424467,0.55239026299193,,0.5523748026743341,0.5398931124846565,0.24966260773548446,0.5562688681497674,,,,0.40006781631466776,,,,0.12427810371592188,,,0.1392492688939723,0.1620171271677742,,
0.4239866834992641,0.5602274786124478,0.5967476631014337,0.5733892032159658,,0.5776380727065716,0.5651383490311915,,0.5447062385485867,0.2313047115413343,,,,0.31871440667581274,0.15154248294522843,0.22851871540698576,0.1551664322889222,,,0.11059257232782904,0.15842162235442037,,
0.46807805064297725,,0.5246916792454909,0.5243584668377999,,0.4605512264676079,,0.28665458952656525,,0.5216847959298132,,,,0.3370708282537849,0.10676661398160213,0.18290167577295116,0.11390051369612834,,,0.06801060582279359,0.12684812015245558,,
0.4483688259130954,,0.5180394799445526,0.5305642058520371,,0.4980117779527358,0.4905287073539677,,0.5007532703772505,0.4682350419334958,,,,,0.3558488073806495,0.20635579615254626,0.2773844128903255,,,0.11797635674395732,0.17212809888128705,,
0.463438517755177,0.5830507863414468,0.3784467794468557,0.5851677019352642,,0.5291124780956713,0.5380067064691333,0.3914219713748184,0.5645715896458262,,,,,,0.28573064672192866,,,,,0.21536409573017065,0.20988793040958012,,
0.5101296637550813,,0.33602636543069947,,,0.5494850475414821,0.5440392552479834,0.5396137288315394,0.5495875282415116,0.41000836633550836,,,,,0.23835741005543354,0.06361468949104383,0.14491596561727943,,,0.17226946526033374,0.2104305311142851,,
0.5079850899773262,0.5005138022062974,0.4668424537402109,0.5372703741666852,,0.5323203865364291,0.5399104592112878,,0.5249045216284944,0.48723648411267884,,,,,0.01766685420400856,0.059200513961170785,0.1568055241373609,,,0.1474511652365745,0.18965778243146367,,
0.32163475055588225,0.45703002570049517,0.4100941122893566,0.4896181533316886,,0.5188403841492699,0.51927803849356,0.534711572544601,0.5317625751466313,0.5101472655260558,,,0.42301866539859967,,0.38474619969317736,0.3536109911779301,0.37241411982129874,,,0.15231621807908033,0.16125739417587182,,
0.4607747741473669,,0.4816469340902488,0.5188221877459055,,0.5531794860751017,0.5457266719041802,0.4962862228923082,0.5186984291943435,0.4664016784344095,,,,,0.1543659713315871,0.1340427315210548,0.19109570541100207,,,0.09561290322580647,0.09479631150016177,,
0.5100706749916775,,0.40471951924685534,0.5470277237628829,0.28222996515679444,0.5685889415027812,0.5361265206970502,0.5308867865453103,0.5308594493069012,0.4989661591403363,,,,,0.1866454398261631,0.12405542454045702,-0.02344890671451436,,,0.03292081095965825,0.061926267833098694,,
0.4821200540520758,,0.47814842876431235,0.5392100652195139,,0.5458057711811721,0.515893408652016,0.5311029604267602,0.510828987437771,0.48622544334239853,,,,,0.20359357659470348,0.18667768783397984,0.07610131879907539,,,0.09063171607412139,0.12014816531510816,,
0.4030986058549314,,0.41554404499446185,0.5677759318866161,,0.4931820447531249,0.474394168648808,0.48505513898440783,0.5674078144696153,0.528457606567407,,,,,0.3502501486292779,0.22796975475318826,0.2001596567260366,,,0.1867969022185858,0.15932755074702254,,
0.5471770962692803,,0.4994284932895115,0.5715028260969297,,0.5916769917628341,0.5628019081280786,0.55624503897352,0.5713829663131553,0.5237179515476248,,,,,0.20315559665240998,0.02946210634876147,0.08681609914938164,,,0.06457705682686016,0.10783407916468687,,
0.2469769192089938,0.5763733858971127,0.6036719861884803,0.38497947222092777,0.5143209887612356,,0.4969457662388092,0.4892732177047888,0.3345350460859694,0.45510594613172534,0.4409240246420473,0.3862344414533573,,,0.25324952341925805,0.14841399709434192,0.1587644440757305,0.14900365545332064,,0.224534796594477,,,
0.3457597331555214,0.6520883525544804,0.6216064117666638,0.4759254949962556,0.5653206454633548,,0.5319149360456008,0.5556521323636842,0.36982809586914944,0.5145715047268147,0.45502718807071607,0.4011380931991886,,,0.1844001369039304,0.0871317941798008,0.09387349268006356,0.06795082387967764,,0.1564361658956254,,,
0.4680743292949677,0.7303219383744862,0.6297893062226756,0.4824087723623924,0.5057475706134374,,0.5358536059142578,0.543343654665445,0.3431403190601445,0.49076762242121147,0.43431731490012043,0.39813717580587754,,,0.12247942162286736,0.0482561696649127,0.08284308877941449,0.06478780463871864,,0.1817732805507437,,,
0.2843143415075747,0.6959258515169562,0.5938375671367233,0.5251783920834595,0.4992677507400502,,0.4988776804563458,0.5297795365600951,0.3287416194645936,0.4741826689774265,0.43905655826805046,0.3630120173871942,,,0.17679377147551445,0.1382031392019037,0.1529507507645548,0.11037964959319864,,0.24901504890520318,0.016084935266646058,,
0.34708190033101893,0.5618007535620967,0.6062824489911063,0.46810799036447676,0.4898134412425918,,0.47795439595338246,0.5076566883762658,0.3297341373217106,0.48666910424462695,0.4366982839929778,0.3813733262937414,,,0.26415302141517294,0.18889026992376,0.17903571711647256,0.1412409696485425,0.13659972195572434,0.19542033419323057,,,
0.5214911255936973,0.5836284541580091,0.7114175013829904,0.5384878585582714,0.48399159826648364,,0.4637388706008578,0.5336108274181811,0.3480587942732439,0.4986970620283325,0.4525730916787936,0.4128132990975054,,,0.18351866731018415,0.19990536769775608,0.16472611841327847,0.13666585357661765,,0.204933647083673,0.20683230086242793,,
0.22882077660854533,0.6170503866361985,0.53013933769432,0.43905470292222665,0.4996295406869228,,0.3402987031257633,0.5236663422549005,0.3357849581650993,0.5339475270690529,0.42976520555704023,0.42100467493038923,,,0.24204278017598563,0.1741357657604165,0.15529847998317226,0.10338522972617416,,0.11237586136494537,0.1788876682228106,,
0.39212972613754093,0.7752342944683244,0.5457968815847573,0.4254514696051883,0.5144349540186621,,0.5659531831400155,0.5557743345030478,0.2874145649339346,0.5107983130067558,0.4133077630919565,0.4320965754181677,,,0.23303438362253476,0.16206484920299996,0.14235606577617918,0.09973833462536011,,0.14195265268215146,0.25327484037064774,,
0.4439743843974248,0.7155367554489166,0.7219472277126929,0.5297459131744766,0.5340988351500119,,0.5531366039367895,0.5520981278969477,0.3488349121208387,0.4867276644373831,0.39637598025869325,0.4142941368115853,,,0.16079773473747694,0.10031453180258572,0.10019004829836099,0.08776200324035267,0.2958865999867524,0.24723814679465847,0.2812821595350393,,
0.5067884444549109,0.7512689431241353,0.5779088187638913,0.567116043075916,0.545242008251129,,0.5299076087140572,0.5654676229307283,0.3215698462929475,0.5036329093442692,0.44720736955127793,0.38984742019241286,,,0.1553574318856218,0.08703062230924434,0.076736277113702,0.07823462270081065,,0.18643326505646915,0.1823008639044922,,
0.7014180630192919,0.6173986936820416,0.6926661982421755,0.5040820170384409,0.5400674651084412,,0.3825533561354444,0.5368161343772313,,0.46164684836582953,0.3439831313626815,0.34441632689991347,,0.13918698178949301,0.1309319383320878,0.04755913888839046,0.09732151113268366,0.07287464778945786,,,0.3010602880008501,,
0.24937032754841099,0.6766358716593815,0.7408871130142454,0.495533456304302,0.5807277015856122,,0.42180052831895787,0.5460489611310925,,0.5195248031952622,0.41390423520929204,0.4429245276532583,,0.2549927128258787,0.24568773970119515,0.0809119300232933,0.06713667533945872,0.015040917833303342,0.03791736576177019,,0.305607367056182,,
0.6337641189559042,0.7370040570593719,0.7615184485964193,0.5866534654566278,0.4943565454654852,,0.5835084666628281,0.5710775777709577,,0.5416667161543668,0.41301934407832874,0.43780985894945984,,0.31930249046482123,,0.08412452645806498,0.07674836045754005,0.056966807183407235,-0.036455286718614914,,0.23877533525562844,,
0.5179301178852689,0.7773559059051367,0.4369617131437322,0.5136337449786295,0.49436902493475016,,0.5318059257655351,0.5460849895868685,0.2856279179122023,0.5303283497842443,0.40084324810566974,0.35777662101164637,,0.19865229705650359,0.13736643977017596,0.03516313518515819,0.08244805688749333,0.055821335594624925,0.021140463337758122,0.07978156632924883,0.267741529067846,,
0.5292638710076129,0.7808049227473034,0.8261896647080914,0.4928339110793467,0.4368568154311475,,0.439581681363871,0.5355292681815964,0.3534609899417037,0.5411930565065785,0.41661543459049677,0.44862443377131067,,0.24456657408752291,0.23629409072826918,0.00975561089451536,0.06955014918331855,0.05513361995574157,0.02503882554156831,,0.307478637004333,,
0.5071190655830742,0.8082151455804718,0.7878616313293213,0.5176397374717312,0.54359344598009,,0.46849397459303344,0.5151237524734004,,0.4709426332435357,0.37853933634835585,0.37539179354310637,,0.15119501380068792,0.13858657093732044,-0.03866943626693322,0.10332475130641938,0.090163793834999,0.06706154258188453,,0.3590079835790528,,
0.6057997204637015,0.5818062442362307,0.7420005825347932,0.4730155508272672,0.4820862740006886,,0.5168177574445229,0.5675694313066361,,0.4720563965837463,0.388177839745191,0.40109823947325657,,0.26159816557788057,0.22849790678787937,,0.12088354623223148,0.012238165521047211,0.036093023024923655,,0.23372708498096242,,
0.7522579736268588,0.4957379712668749,0.8193507023561226,0.5135287579595663,0.5603065240755114,,0.603739757202939,0.5533289519670146,,0.5017846150211033,0.3546179949858377,0.41577933923509025,,0.20044062079769062,0.14551793643594238,,0.06174522110580922,-0.019389215807130822,,0.0978729963008631,0.2868758387991013,,
